nr;naam;website;platform;redesign_score;actief_score;totaalscore;redesign_signalen;activiteit_signalen;advies
389;callgirlsindelhi;https://callgirlsindelhi.godaddysites.com/;GoDaddy Sites;28;54;40;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | e-mailadres zichtbaar | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
390;Welkom;https://www.ehbo-kinderen.nl/;Webnode;32;50;40;gratis/builder-subdomein | oude template-elementen | klassieke homepage-opbouw;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
391;Xcalibur Air & Plumbing;https://xcaliburairandplumbing.godaddysites.com/;GoDaddy Sites;32;50;40;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
392;fabco - füreinander, voneinander lernen on Strikingly;https://fabco.mystrikingly.com/;Strikingly;32;50;40;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | brancheterm;Mogelijke lead: korte check doen
393;KINESIOLOGIE SALON DE PROVENCE;https://www.isabelleamprimo.com/;E-monsite;32;50;40;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | brancheterm;Mogelijke lead: korte check doen
394;Maribenart;https://www.maribenart.com/;Webnode;34;48;40;gratis/builder-subdomein | builder-footer/branding | klassieke homepage-opbouw;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar;Mogelijke lead: korte check doen
395;4meiHaarlem;https://www.4meihaarlem.nl/;Webnode;34;48;40;gratis/builder-subdomein | builder-footer/branding | klassieke homepage-opbouw;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
410;sGulden;https://www.sgulden.nl/;Webnode;14;70;39;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | zakelijke/operationele info | offerte/aanvraag;Mogelijke lead: korte check doen
411;PM Pleisterwerken;https://www.pm-pleisterwerken.be/;Webnode;20;62;39;gratis/builder-subdomein | klassieke homepage-opbouw;site bereikbaar | contactblok aanwezig | bedrijf/zakelijk taalgebruik | offerte/aanvraag | brancheterm;Mogelijke lead: korte check doen
412;BACADAM ASBL;https://www.bacadam.be/;Webnode;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
413;Nicola Roos;https://www.nicolaroos.com/;Webnode;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
414;M & M Emprendimiento;https://www.mva-fashion-beauty.com/;Webnode;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
415;Smartphone Voor Senioren;https://gratis-5131761.jouwweb.site/;JouwWeb;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
416;Letterbekken;https://gratis-4783127.jouwweb.site/;JouwWeb;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
417;Simple Treasures;https://simpletreasures.webador.com/;Webador;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
418;Bienvenue sur votre site EPS! - Site Jimdo de cpesiteeps!;https://cpesiteeps.jimdofree.com/;Jimdo;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
419;ლომისის ყმების ვებ-გვერდი - ლომისის ყმები;https://lomisasi.jimdofree.com/;Jimdo;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
420;Renne auf den Luzerner Hausberg - Swiss Trailrun Pilatus;https://reto-schorno.jimdofree.com/;Jimdo;28;53;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
421;LadyKate;https://ladykate.webnode.nl/;Webnode;28;52;39;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | offerte/aanvraag | brancheterm;Mogelijke lead: korte check doen
422;Fractoscópio - Página inicial;https://www.fractoscopio.com.br/;Webnode;32;48;39;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
423;Minicompetitie;https://minicompetitie.jouwweb.nl/;JouwWeb;32;48;39;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
424;ホーム - 立川いったい音楽まつり｜街と人がひとつになる 街の音楽祭;https://tachikawa-ittai.jimdofree.com/;Jimdo;32;48;39;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
425;Jertie's Kitchen on Strikingly;https://jertieskitchen.mystrikingly.com/;Strikingly;32;47;39;gratis/builder-subdomein | oud copyrightjaar;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig | brancheterm;Mogelijke lead: korte check doen
426;Goudenpijl;https://www.radiogoudenpijl.nl/;Webnode;34;45;39;gratis/builder-subdomein | builder-footer/branding | klassieke homepage-opbouw;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
429;Rouw & Verlies Coach;https://www.rouw-verlies.coach/;JouwWeb;14;68;38;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | bedrijf/zakelijk taalgebruik | brancheterm;Mogelijke lead: korte check doen
430;Unternehmen - kuhn-ags Webseite!;https://www.kuhn-ag.ch/;Jimdo;14;68;38;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | telefoonnummer zichtbaar | bedrijf/zakelijk taalgebruik | brancheterm;Mogelijke lead: korte check doen
431;Home - Laat Woerden Niet Zakken!;https://www.laatwoerdennietzakken.nl/;Jimdo;14;67;38;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | zakelijke/operationele info | social/map-link aanwezig | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
432;Nuntius Columbae Business Group;https://www.nc-bg.com/;Webnode;20;60;38;gratis/builder-subdomein | klassieke homepage-opbouw;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | bedrijf/zakelijk taalgebruik | brancheterm;Mogelijke lead: korte check doen
433;Drogisterij Oosterink - De website van drogisterij-oosterink-nl!;https://drogisterij-oosterink-nl.jimdofree.com/;Jimdo;20;59;38;gratis/builder-subdomein | klassieke homepage-opbouw;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | zakelijke/operationele info | social/map-link aanwezig | brancheterm;Mogelijke lead: korte check doen
434;Academie voor harmonische rijkunst;https://www.academicschoolofriding.eu/;Webnode;28;50;38;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | brancheterm;Mogelijke lead: korte check doen
435;Kaikouramotel;https://kaikouramotel.webnode.page/;Webnode;28;50;38;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | brancheterm;Mogelijke lead: korte check doen
436;Funeral Home Services - Welcome to my blog;https://gettopfuneralhomes.site123.me/;SITE123;28;50;38;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
437;greatlocalattorneys87 - Welcome To Our Business;https://greatlocalattorneys87.site123.me/;SITE123;28;50;38;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
438;Ogamita;https://ogamita.godaddysites.com/;GoDaddy Sites;28;50;38;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
439;Shahi;https://shahi.godaddysites.com/;GoDaddy Sites;28;50;38;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
450;Nostalgic Dutch;https://nostalgicdutch.com/;Eigen domein/onbekend;6;74;37;klassieke homepage-opbouw;site bereikbaar | recent jaartal op site | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar | brancheterm;Mogelijke lead: korte check doen
451;Msc-Langenfeld;https://www.msc-langenfeld.com/;Webnode;14;66;37;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | e-mailadres zichtbaar | brancheterm;Mogelijke lead: korte check doen
452;"&quot;Koninklijke Sportvereniging Wiel In Wiel Vichte - Meer dan 100 jaar passie";https://www.textielprijsvichte.be/;Webnode;14;64;37;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar;Mogelijke lead: korte check doen
453;Senescentis;https://www.senescentis.com.br/;Webnode;28;49;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | e-mailadres zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
454;Mennodimitriouderkerk;https://www.mennodimitriouderkerk.nl/;Webnode;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
455;Bushikai-wasmuel-belgium;https://bushikai-wasmuel-belgium.webnode.be/;Webnode;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
456;Paul-Ernould;https://www.paulernould.be/;Webnode;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar;Mogelijke lead: korte check doen
457;SC Michelsneukirchen 1949 e.V.;https://www.sc-mnk.de/;Webnode;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
458;Health and Wellness | Houston | David Page Wellness;https://davidpagewellness.webnode.page/;Webnode;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
459;STUD-BOLTS PARAFUSOSLTDA;https://www.studboltsconectores.com.br/;Webnode;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar;Mogelijke lead: korte check doen
460;Olaf Sijmens;https://olafsijmens.jouwweb.nl/;JouwWeb;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | telefoonnummer zichtbaar;Mogelijke lead: korte check doen
461;Welzijn Belgie;https://welzijnbelgie.jouwweb.be/;JouwWeb;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
462;Ballonvlucht maken;https://ballonvluchten-dr-21-11.jouwweb.be/;JouwWeb;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
463;Roparco Finance;https://gratis-4538170.jouwweb.site/;JouwWeb;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
464;lullepot;https://gratis-5165973.jouwweb.site/;JouwWeb;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
465;Sunday;https://gratis-5484078.jouwweb.site/;JouwWeb;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
466;Embrace Your Business Funk;https://healthywhistlepick.webador.com/;Webador;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
467;cool countdown;https://porcodio.webador.com/;Webador;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
468;History;https://btshistory.webador.com/;Webador;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
469;Unbeelievable wax wraps;https://zerowasteproject.webador.com/;Webador;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
470;Survival Planes;https://survivalplanesmc.webador.com/;Webador;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
471;SayYes;https://sayyes.webador.com/;Webador;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
472;Bauarbeiten in der Kleingartenanlage - kgv-wiemelhausens Webseite!;https://kgv-wiemelhausen.jimdofree.com/;Jimdo;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
473;NONITA Photography - NONITA WEB SITE;https://nonitter.jimdofree.com/;Jimdo;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
474;三瓶道場 お知らせ - sanpei-dojo ページ！;https://sanpei-dojo.jimdofree.com/;Jimdo;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
475;gettheattorneyblog - Welcome to my blog;https://gettheattorneyblog.site123.me/;SITE123;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
476;MCA Trusts;https://c033cd6b91d2.godaddysites.com/;GoDaddy Sites;28;48;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | contactblok aanwezig;Mogelijke lead: korte check doen
477;Hoybraten-systue;https://www.xn--hybrtensystue-sfb5z.no/;Webnode;28;47;37;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | social/map-link aanwezig | bedrijf/zakelijk taalgebruik;Mogelijke lead: korte check doen
482;Homepage - SAC Groningen;https://sacgroningen.nl/;Webnode;14;63;36;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig | brancheterm;Mogelijke lead: korte check doen
483;JGSDF Webpage;https://jgsdf.webador.com/;Webador;28;46;36;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | brancheterm;Mogelijke lead: korte check doen
484;Restaurant Guides Sites;https://greatbaroptionsguide.site123.me/;SITE123;28;46;36;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | recent jaartal op site | e-mailadres zichtbaar | brancheterm;Mogelijke lead: korte check doen
485;Estetica Kalonice;https://estetica-kalonice.webnode.page/;Webnode;28;45;36;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
486;Startseite;https://www.rheinland-trio.de/;Webnode;28;45;36;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
487;padthaiorathai.no;https://www.padthaiorathai.no/;Webnode;28;45;36;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
488;covit19buhardezenfeksiyonu;https://covit19koronadezenfekte.webador.com/;Webador;28;45;36;gratis/builder-subdomein | builder-footer/branding;site bereikbaar | contactblok aanwezig | telefoonnummer zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
493;Thuis Wageningen;https://www.thuiswageningen.nl/;Webnode;14;61;35;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
494;De Panne Trail(t);https://www.depannetrail.be/;Webnode;14;61;35;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | e-mailadres zichtbaar | social/map-link aanwezig;Mogelijke lead: korte check doen
495;go4water govoorwater veilig drinkwater voor scholen;https://www.go4water.be/;Webnode;14;60;35;gratis/builder-subdomein;site bereikbaar | recent jaartal op site | contactblok aanwezig | zakelijke/operationele info;Mogelijke lead: korte check doen
496;Belgian Shetland Sheepdog Club vzw;https://www.belgianshetlandsheepdogclub.be/;JouwWeb;20;53;35;gratis/builder-subdomein | klassieke homepage-opbouw;site bereikbaar | recent jaartal op site | contactblok aanwezig | social/map-link aanwezig;Mogelijke lead: korte check doen
